gT,gM,Fishing_Pressure,Final_Coral,Final_Turf,Final_Macroalgae,Id,Fishing_ID
13.5,3,0.1,0.7265193694849827,0.002039076806965663,1.4902021447127782e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14,3,0.1,0.7265992043877451,0.001964885627850992,1.4358653361036772e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,3,0.1,0.726673433532142,0.0018959039114612294,1.385351774130883e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
15,3,0.1,0.7267426273364348,0.0018316015659272686,1.338271644717899e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
0,3.5,0.1,0.05947893505372249,0.7054127270863415,0.12028202000431465,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,3.5,0.1,0.5955167826406701,0.1254492739586799,0.00891500337287145,"Herbivores
even","Fishing
Pressure
= 0.1"
1,3.5,0.1,0.6896475752110492,0.03673067704236341,0.0023555137182925665,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,3.5,0.1,0.7055195083925934,0.021803084435839826,0.0013755720070527222,"Herbivores
even","Fishing
Pressure
= 0.1"
2,3.5,0.1,0.7122022365219909,0.015519881728295187,9.72528206991177e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,3.5,0.1,0.7158918697992145,0.012051280975905776,7.523603693740652e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,3.5,0.1,0.7182326368530928,0.009850899596984694,6.13540524699667e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,3.5,0.1,0.7198502632672618,0.008330359333970912,5.179930411161724e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,3.5,0.1,0.7210351391403294,0.007216632767961399,4.4820586563989963e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,3.5,0.1,0.7219404826311099,0.006365673422264201,3.949957908065948e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,3.5,0.1,0.7226547995293172,0.005694277884997438,3.530819465880969e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,3.5,0.1,0.7232327915304761,0.005151023682390969,3.192116318866196e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,3.5,0.1,0.7237100911820624,0.004702415384662619,2.912717836707256e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,3.5,0.1,0.7241109063694642,0.004325697580263633,2.6782999191165354e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,3.5,0.1,0.7244522598690375,0.004004869188078035,2.4788083014011433e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,3.5,0.1,0.7247464712408436,0.0037283502581397054,2.3069777491861924e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,3.5,0.1,0.7250026763450452,0.003487553530649598,2.1574275995738058e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,3.5,0.1,0.7252277934546745,0.0032759762502105536,2.02608786281719e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,3.5,0.1,0.7254271576653115,0.0030886038064039086,1.9098230187635914e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,3.5,0.1,0.7256049492861338,0.0029215070434144407,1.806178365310026e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10,3.5,0.1,0.725764490262434,0.002771563625093974,1.7132047384418807e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10.5,3.5,0.1,0.7259084537452783,0.002636261043652637,1.6293347353701703e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11,3.5,0.1,0.726039015116974,0.002513554660385271,1.5532936086334642e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11.5,3.5,0.1,0.7261579627046918,0.0024017636393720313,1.484034005780496e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12,3.5,0.1,0.7262667802015066,0.002299493475785954,1.4206874273528684e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12.5,3.5,0.1,0.726366708885699,0.002205577513329196,1.3625276109022495e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
13,3.5,0.1,0.7264587951885844,0.002119032233557262,1.3089425570059747e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
13.5,3.5,0.1,0.7265439274841592,0.002039022676239741,1.2594129076637443e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14,3.5,0.1,0.7266228648461799,0.0019648354099363204,1.2134950554680913e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,3.5,0.1,0.7266962597470012,0.0018958571969745638,1.170807818402051e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
15,3.5,0.1,0.7267646761367097,0.0018315580006615724,1.1310218319390925e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
0,4,0.1,0.05999410683263153,0.7188186406734707,0.10618637397046377,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,4,0.1,0.5972832870882885,0.12496946841766925,0.007662519691086621,"Herbivores
even","Fishing
Pressure
= 0.1"
1,4,0.1,0.6900025419821388,0.03671191345182572,0.0020370728141283646,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,4,0.1,0.7057212800891229,0.021797415942539068,0.001190316656809389,"Herbivores
even","Fishing
Pressure
= 0.1"
2,4,0.1,0.7123435028661127,0.015517199415226904,8.417421793837677e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,4,0.1,0.7160006116168544,0.012049725262134447,6.512596106640726e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,4,0.1,0.7183210474517396,0.009849885865881487,5.311328263759883e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,4,0.1,0.7199247551833131,0.00832964700569951,4.484409693583244e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,4,0.1,0.721099502144829,0.007216105061074068,3.880381346687698e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,4,0.1,0.7219971432324702,0.006365266901746069,3.4198029051543406e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,4,0.1,0.7227054051314018,0.005693955156735872,3.0569850178587275e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,4,0.1,0.7232785118578423,0.005150761286905713,2.7637827103874936e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,4,0.1,0.7237517867420026,0.004702197864791098,2.5219105222702124e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,4,0.1,0.7241492286464268,0.004325514339607698,2.3189722056056943e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,4,0.1,0.7244877139681788,0.004004712720784787,2.1462661956068733e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,4,0.1,0.7247794566946447,0.0037282150993672193,1.997504430010022e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,4,0.1,0.7250335146239336,0.003487435607324891,1.8680297603710944e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,4,0.1,0.7252567470631353,0.0032758724646837663,1.7543193517871678e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,4,0.1,0.7254544437343516,0.0030885117610657924,1.6536591325650262e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,4,0.1,0.7256307494620509,0.0029214248535899203,1.563924284968162e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10,4,0.1,0.7257889580404795,0.002771489788882719,1.4834275523667196e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10.5,4,0.1,0.7259317200016143,0.002636194349477854,1.4108121150008512e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11,4,0.1,0.7260611923452649,0.0025134941200960505,1.3449744697338313e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11.5,4,0.1,0.7261791483050707,0.00240170843902397,1.2850079463214384e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12,4,0.1,0.7262870590653991,0.002299442938880978,1.2301606925434454e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12.5,4,0.1,0.7263861554499934,0.0022055310729847946,1.1798039810231727e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
13,4,0.1,0.726477475084731,0.002118989411173545,1.1334079956764406e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
13.5,4,0.1,0.7265618988744235,0.002038983064960982,1.0905231162608153e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14,4,0.1,0.7266401795156658,0.0019647986616954907,1.0507652975827897e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,4,0.1,0.7267129640031298,0.0018958230122469168,1.0138045349466604e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
15,4,0.1,0.726780811555503,0.00183152612028877,9.793556816170375e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
0,4.5,0.1,0.06040064410584616,0.7294169226571924,0.09504773574089764,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,4.5,0.1,0.5986123761834796,0.12461007807332421,0.006719098052554299,"Herbivores
even","Fishing
Pressure
= 0.1"
1,4.5,0.1,0.6902729493255166,0.036697628912400304,0.001794491357132547,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,4.5,0.1,0.705875152199665,0.021793094524835684,0.001049041515247098,"Herbivores
even","Fishing
Pressure
= 0.1"
2,4.5,0.1,0.7124512768457963,0.015515153481003945,7.419646892929398e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,4.5,0.1,0.7160835897645879,0.012048538324928075,5.741127520964511e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,4.5,0.1,0.7183885201461754,0.009849112310135731,4.6824179759319927e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,4.5,0.1,0.7199816105143968,0.008329103384035773,3.9535622935674884e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,4.5,0.1,0.7211486298001333,0.007215702303527747,3.4211291595901626e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,4.5,0.1,0.7220403938026928,0.0063649566178069356,3.015123012341939e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,4.5,0.1,0.7227440352138251,0.0056937088172378065,2.695282142233876e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,4.5,0.1,0.7233134137955257,0.005150560992119102,2.43680299918381e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,4.5,0.1,0.723783617049592,0.004702031819891236,2.223569973499131e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,4.5,0.1,0.7241784844057523,0.0043253744583400065,2.0446572609430223e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,4.5,0.1,0.7245147805989292,0.0040045932750307775,1.8923951536633363e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,4.5,0.1,0.724804639076211,0.003728111918428258,1.7612410511239475e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,4.5,0.1,0.7250570580788545,0.0034873455825648893,1.6470897961998112e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,4.5,0.1,0.7252788519236562,0.003275793231847845,1.5468360205487603e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,4.5,0.1,0.7254752757115204,0.0030884414901465027,1.4580872249379164e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,4.5,0.1,0.7256504471898895,0.002921362106047248,1.3789703107556066e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10,4.5,0.1,0.7258076386711615,0.0027714334183162096,1.3079978786591904e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10.5,4.5,0.1,0.7259494834262431,0.002636143431072365,1.2439738072427686e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11,4.5,0.1,0.7260781244264513,0.002513447899567171,1.1859252761656436e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11.5,4.5,0.1,0.7261953233865555,0.0024016662950540084,1.1330529780688495e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12,4.5,0.1,0.7263025419444529,0.002299404355063066,1.0846940834871416e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12.5,4.5,0.1,0.726401002944941,0.002205495616581552,1.0402943035939972e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
13,4.5,0.1,0.726491737293406,0.0021189567168347504,9.993865458365791e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
13.5,4.5,0.1,0.7265756201939072,0.00203895282210042,9.615744159360409e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14,4.5,0.1,0.7266533994756728,0.0019647706046023398,9.265193292310967e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,4.5,0.1,0.7267257179524617,0.001895796912264801,8.939303425107195e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
15,4.5,0.1,0.7267931312316028,0.0018315017795751194,8.635560591502274e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
0,5,0.1,0.06072967522439015,0.738005760598762,0.08602401924205048,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,5,0.1,0.5996488010677761,0.1243307804235141,0.00598277785092652,"Herbivores
even","Fishing
Pressure
= 0.1"
1,5,0.1,0.6904858004838829,0.03668639044647578,0.0016035440296794153,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,5,0.1,0.7059963727748845,0.021789690963602535,9.377457674763067e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2,5,0.1,0.7125362075775479,0.015513541460206963,6.633361083220077e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,5,0.1,0.7161489908801899,0.0120476029285494,5.133080589133951e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,5,0.1,0.7184417055978168,0.009848502613305369,4.186680986361581e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,5,0.1,0.7200264298465137,0.008328674879185476,3.5350945313171635e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,5,0.1,0.7211873592611706,0.007215384814250171,3.059082118950704e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,5,0.1,0.7220744913629962,0.006364712013233579,2.696085590211865e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,5,0.1,0.7227744909896396,0.0056935146147137706,2.410118159415898e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,5,0.1,0.7233409309595024,0.005150403084554259,2.1790084463017435e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,5,0.1,0.7238087129779601,0.004701900911024716,1.9883503164159819e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,5,0.1,0.7242015508548247,0.004325264174564581,1.8283765346735183e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,5,0.1,0.7245361213378746,0.004004499101246174,1.6922304602900185e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,5,0.1,0.724824494406365,0.0037280305670341365,1.5749569280543708e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,5,0.1,0.7250756213667255,0.0034872746030722235,1.4728857821364063e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,5,0.1,0.7252962810787417,0.0032757307605045466,1.3832406574993607e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,5,0.1,0.7254917013571448,0.0030883860843181348,1.3038824948242422e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,5,0.1,0.7256659786082886,0.002921312631679526,1.2331365891649141e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10,5,0.1,0.725822368212869,0.002771388971643621,1.1696730646265342e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10.5,5,0.1,0.7259634898364782,0.0026361032830050334,1.1124224625159488e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11,5,0.1,0.7260914753927908,0.0025134114554470266,1.0605149694710812e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11.5,5,0.1,0.7262080775168867,0.002401633065044291,1.0132359057680227e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
12,5,0.1,0.7263147503215563,0.0022993739320323367,9.699926146012532e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
12.5,5,0.1,0.7264127103619938,0.0022054676593592257,9.30289484818602e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
13,5,0.1,0.7265029832459001,0.0021189309373755927,8.937088677846796e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
13.5,5,0.1,0.7265864396834321,0.002038928975533436,8.598963270178653e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14,5,0.1,0.726663823666816,0.0019647484814352945,8.28549114712983e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,5,0.1,0.7267357747139069,0.0018957763322186392,7.994070805098266e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
15,5,0.1,0.7268028455850878,0.0018314825866641536,7.722454339129049e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
0,5.5,0.1,0.0610014593964032,0.7451070512513233,0.07856512950672066,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,5.5,0.1,0.6004797300492899,0.12410746345677755,0.005392046390040753,"Herbivores
even","Fishing
Pressure
= 0.1"
1,5.5,0.1,0.6906577060188678,0.03667731750082976,0.00144932917808465,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,5.5,0.1,0.706094338417107,0.021786940891484016,8.478015704641945e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2,5.5,0.1,0.7126048620291874,0.01551223854211386,5.997764111670176e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,5.5,0.1,0.7162018651944853,0.012046846770384229,4.641500086411232e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,5.5,0.1,0.7184847074108475,0.009848009696085994,3.7858664078724665e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,5.5,0.1,0.7200626693762078,0.008328328425767011,3.1967355691991315e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,5.5,0.1,0.7212186759203518,0.007215128106438156,2.7663316082209575e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,5.5,0.1,0.7221020634717703,0.006364514229592919,2.4381049388696297e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,5.5,0.1,0.7227991188276162,0.005693357580971092,2.1795229722318022e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,5.5,0.1,0.7233631829203623,0.0051502753963047305,1.9705414093362225e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,5.5,0.1,0.723829007295399,0.004701795052662944,1.7981356864325376e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,5.5,0.1,0.7242202042296595,0.004325174993119941,1.6534749749464825e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,5.5,0.1,0.7245533793506936,0.004004422946207693,1.5303598305462654e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,5.5,0.1,0.7248405513340087,0.0037279647802669876,1.424309931991632e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,5.5,0.1,0.7250906335450232,0.003487217203228254,1.332006764932797e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,5.5,0.1,0.7253103761798726,0.0032756802406128474,1.2509399301703734e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,5.5,0.1,0.7255049849942992,0.0030883412778897573,1.1791752554495859e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,5.5,0.1,0.725678539141382,0.0029212726217238824,1.1151984266566637e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10,5.5,0.1,0.725834280312993,0.002771353027370441,1.0578069204750937e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
10.5,5.5,0.1,0.7259748171749564,0.0026360708148605912,1.0060336831563312e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
11,5.5,0.1,0.7261022727007745,0.002513381982575996,9.590921826199663e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
11.5,5.5,0.1,0.7262183921844125,0.0024016061913485097,9.163361619219896e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
12,5.5,0.1,0.7263246236543621,0.002299349328288909,8.772297008790662e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
12.5,5.5,0.1,0.7264221785803907,0.002205445049681571,8.413246316323204e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
13,5.5,0.1,0.7265120782867266,0.0021189100888350187,8.082432835087493e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
13.5,5.5,0.1,0.7265951898499119,0.002038909690112855,7.776651454931413e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14,5.5,0.1,0.7266722541596717,0.0019647305897258728,7.49316446418005e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
14.5,5.5,0.1,0.7267439080688499,0.0018957596884343164,7.229619343867771e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
15,5.5,0.1,0.7268107020358157,0.0018314670646634636,6.983983322804344e-5,"Herbivores
even","Fishing
Pressure
= 0.1"
0,6,0.1,0.061229754456350524,0.7510763952766056,0.07229651333022584,"Herbivores
even","Fishing
Pressure
= 0.1"
0.5,6,0.1,0.6011608143069893,0.12392481781997594,0.004907575710741696,"Herbivores
even","Fishing
Pressure
= 0.1"
1,6,0.1,0.6907994451681925,0.036669839119628,0.0013221766003971406,"Herbivores
even","Fishing
Pressure
= 0.1"
1.5,6,0.1,0.7061751555700152,0.021784672578755084,7.736021411035709e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2,6,0.1,0.7126615100469846,0.015511163596898395,5.473324083227339e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
2.5,6,0.1,0.7162454972808637,0.012046222835748919,4.2358475324441716e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3,6,0.1,0.71852019494621,0.00984760293871695,3.455092557099235e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
3.5,6,0.1,0.7200925775909416,0.008328042515410644,2.91749121464066e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4,6,0.1,0.7212445221376669,0.007214916250273552,2.5247197999396807e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
4.5,6,0.1,0.7221248197824914,0.006364350997632626,2.225184156862137e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5,6,0.1,0.7228194454971562,0.00569322797714736,1.989200829800234e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
5.5,6,0.1,0.7233815489259571,0.005150170010092509,1.7984801741087152e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6,6,0.1,0.7238457577347369,0.004701707682204012,1.6411373853640387e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
6.5,6,0.1,0.7242356004325525,0.004325101386063352,1.509114192049857e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7,6,0.1,0.7245676239676668,0.00400436008998884,1.39675337885027e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
7.5,6,0.1,0.7248538046846169,0.0037279104812262265,1.299966417232704e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8,6,0.1,0.7251030246424421,0.003487169826202059,1.2157249415810226e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
8.5,6,0.1,0.725322010385262,0.0032756385419106773,1.1417380147583145e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9,6,0.1,0.725515949466222,0.003088304294804322,1.0762405317431041e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
9.5,6,0.1,0.7256889068010584,0.0029212395974502355,1.017850531594681e-4,"Herbivores
even","Fishing
Pressure
= 0.1"
